#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
EVTDESC1900031;The mood of the Court Faction of [Root.PrimaryTitle.GetName] has changed to Rebellious.;La faction courtisane du [Root.PrimaryTitle.GetName] se rebelle.;Die Stimmung der Hofsplittergruppe [Root.PrimaryTitle.GetName] hat sich zu wütend verändert.;;;;;;;;;;;x;
EVTOPTA110068;Glorious day!;Un jour glorieux !;Glorreicher Tag!;;;;;;;;;;;x;
EVTDESC62500;I was captured during the siege of [From.GetName] by [From.GetTitledName] and am now [From.GetHerHis] prisoner.;J'ai été capturé pendant le siège de [From.GetName] par [From.GetTitledName] et je suis maintenant son prisonnier.;Ich war während der Belagerung von [From.GetName] bei [From.GetTitledName] erfasst und  bin jetzt [From.GetHerHis] Gefangener.;;;;;;;;;;;x;
EVTOPTA62500;Argh!;Malédiction !;Argh!;;;;;;;;;;;x;
EVTDESC62501;[From.GetTitledName] was captured during the siege of [FromFrom.GetName] and is now my prisoner.;[From.GetTitledName] a été capturé pendant le siège de [FromFrom.GetName] et est maintenant mon prisonnier.;[From.GetTitledName] wurde während der Belagerung von [FromFrom.GetName] gefangen genommen und ist jetzt mein Gefangener.;;;;;;;;;;;x;
EVTOPTA62501;Good news!;Bonne nouvelle !;Gute Arbeit!;;;;;;;;;;;x;
EVTDESC110065;Who am I rebelling against, exactly?;Contre qui suis-je en train de me rebeller exactement?;Gegen wem rebelle ich nun?;;;;;;;;;;x;;
EVTOPTA110065;Good question...;Bonne question ...;Gute Frage...;;;;;;;;;;x;;
EVTDESC1061001;To the feeble [Root.GetTitledName]\n\nThe undefeatable armies of the [From.PrimaryTitle.GetName] are at your borders. Submit, and you shall be allowed to live and rule your lands as my vassal. Resist, and I will burn your cities, enslave your people and see your head mounted on a pike outside my tent.\n\nYour lord and master, [From.GetTitledFirstName];Pour les faibles [Root.GetTitledName]\n\nLes armées invincibles de l'[From.PrimaryTitle.GetName] sont à vos frontières. Soumettez-vous, et nous vous autoriserons à vivre et gouverner vos terres en tant que notre fidèle vassal. Résistez, et nous brûlerons vos villes, asservirons votre peuple et planterons votre tête sur une pique.\n\nVotre seigneur et maître, [From.GetTitledFirstName];An dem schwachen [Root.GetTitledName]\n\nDie unbesiegbaren Armeen der [From.PrimaryTitle.GetName] sind an Ihre Grenzen gesammelt. Ergebe, und Sie dürfen leben und Ihre Ländereien regieren als mein Vasall. Widerstehe, und ich werde eure Städte verbrennen, dein Volk versklaven, und dazu sehen das Ihren Kopf vor meinem Zelt auf einem Spieß montiert wird. \n\nDein Herr und Meister, [From.GetTitledFirstName];;;;;;;;;;;;x
EVTOPTA1061001;Submit to [From.GetTitledFirstName];Soumettons-nous à [From.GetTitledFirstName];An [From.GetTitledFirstName] nachgeben;;;;;;;;;;;;x
EVTOPTB1061001;I would rather die!;Plutôt mourir !;Ich würde lieber sterben!;;;;;;;;;;;;x
EVTDESC110063;Who am I being a loyalist towards exactly?;Envers qui suis-je loyal exactement?;Wem bin genau bin ich loyalistisch angelehnt?;;;;;;;;;;;;x
EVTOPTA110063;I don't feel like a loyalist anymore;Je n'ai plus de raison d'être loyal à présent.;Ich glaube, dass ich ein Loyalist nicht mehr bin.;;;;;;;;;;;;x
EVTDESC110064;Who am I rebelling towards exactly?;Contre qui suis-je en train de me rebeller exactement?;Gegen wem rebelle ich nun?;;;;;;;;;;;;x
EVTOPTA110064;I don't feel like a rebel anymore;Je n'ai plus de raison de me rebeller à présent.;Ich glaube, dass ich ein Rebell nich mehr bin.;;;;;;;;;;;;x
EVTDESC1007010;My co-conspirators send word that they have prepared everything we need to discredit [Root.PlotTarget.GetTitledFirstName]. Documents of [Root.PlotTarget.GetHerHis] corruption have been prepared, and courtiers have been bribed to whisper to [Root.Liege.GetTitledFirstName] of [Root.PlotTarget.GetHerHis]'s incompetence. With [Root.PlotTarget.GetHerHis] reputation in tatters, [Root.PlotTarget.GetTitledFirstName] will find it impossible to hold on to [Root.PlotTarget.GetHerHis] position on the council.;Mes co-conspirateurs m'ont prévenu qu'ils ont préparé tout ce qu'il faut pour discréditer [Root.PlotTarget.GetTitledFirstName]. Les documents compromettant ont été préparés, et les courtisans ont été soudoyés répandre des rumeurs à la cour de [Root.Liege.GetTitledFirstName]. Une fois sa réputation en lambeaux, il ne lui sera plus possible de conserver son poste à la cour;Meine Mitverschwörer senden wort, dass sie alles das wir brauchen, um [Root.PlotTarget.GetTitledFirstName] zu diskreditieren haben. Dokumente um [Root.PlotTarget.GetHerHis] Korruption dar zu legen wurden hergestellt und Höflinge wurden bestochen an [Root.Liege.GetTitledFirstName] zu flüstern von [Root.PlotTarget.GetHerHis]'s Inkompetenz . Mit [Root.PlotTarget.GetHerHis] Ruf in Fetzen, wird [Root.PlotTarget.GetTitledFirstName] es unmöglich finden um [Root.PlotTarget.GetHerHis] Position auf dem Konzil zu halten.;;;;;;;;;;;x;
EVTOPTA1007010;That position will be mine!;Ce poste sera mien !;Der Position wird mir gehören!;;;;;;;;;;;x;
EVTOPTB1007010;Wait for a better opportunity;Attendre une meilleure opportunité;Warte für eine bessere Zeit möglichkeit;;;;;;;;;;;x;
EVTDESC1007011;I have found myself the target of a vicious campaign of slander at court. Rumors of incompetence and corruption have undermined the authority of my position, and it seems that even [Root.Liege.GetTitledName] have come to believe them as I have been removed from my position at the council.;Je me suis trouvé la cible d'une violente campagne de diffamation à la cour. Les rumeurs d'incompétence et de corruption ont miné ma réputation, et il semble que même le/la [Root.Liege.GetTitledName] en est venu à les croire que j'ai été démis de mes fonctions au conseil.;Ich bin das Ziel einer bösartigen Verleumdungskampagne bei Hof. Gerüchte von Inkompetenz und Korruption haben die Autorität meiner Position untergraben, und es scheint, dass auch [Root.Liege.GetTitledName] an die Entscheidung gekommen, sie zu glauben, als ich von meiner Position auf dem Konzil entfernt wurden.;;;;;;;;;;;x;
EVTOPTA1007011;I am ruined!;Je suis ruiné!;Ich bin ruiniert!;;;;;;;;;;;x;
EVTDESC1007012;The attempt to discredit [From.GetTitledFirstName] was a success! [Root.Liege.GetTitledFirstName] has dismissed [From.GetHerHim] from the council and [From.GetHerHis] position is now vacant and ready for me to occupy.;La tentative pour discréditer [From.GetTitledFirstName] a été un succès! [Root.Liege.GetTitledFirstName] l'a renvoyé du conseil, son poste est maintenant libre et prêt pour mon investiture.;Der Versuch, [From.GetTitledFirstName] zu diskreditieren war erfolgreich! [Root.Liege.GetTitledFirstName] hat [From.GetHerHim] aus dem Rat abgewiesen und [From.GetHerHis] Position ist jetzt frei und bereit für mich zu besetzen.;;;;;;;;;;;x;
EVTOPTA1007012;Excellent!;Excellent;Gut!;;;;;;;;;;;x;
EVTDESC1007013;Lately it seems that I have heard nothing but bad of [From.GetTitledFirstName], from whispers of incompetence at court to documents proving [From.GetHerHis] corruption slipped under my bedroom door at night. I refused to believe it at first, but in the end I could not deny the weight of the evidence and was forced to remove [From.GetTitledFirstName] from [From.GetHerHis] position at court.;Dernièrement, j'ai entendu des rumeurs quant à l'incompétence de [From.GetTitledFirstName]. La nuit sous ma porte, quelqu'un a glissé des documents prouvant son implication dans des affaires de corruption. J'ai refusé d'y croire au premier abord, mais finalement je ne pouvais nier l'évidence et j'ai été contraint de retirer à [From.GetTitledFirstName] son poste à la cour.;In letzter Zeit scheint es, dass ich nichts hörte, außer schlechtes von [From.GetTitledFirstName]. Von Flüstern der Inkompetenz am Hof, zur Dokumente von [From.GetHerHis] Korruption von die unter meiner Schlafzimmertür eines Nachtes geschlüpft wurde. Ich weigerte mich, es zuerst zu glauben, aber am Ende konnte ich es nicht leugnen. Das Gewicht der Beweismittel zwang mich [From.GetTitledFirstName] aus [From.GetHerHis] Stellung beim Hof zu entfernen.;;;;;;;;;;;x;
EVTOPTA1007013;It had to be done;Il fallait le faire;Es musste getan werden.;;;;;;;;;;;x;
EVTDESC1007014;I have found myself the target of a vicious campaign of slander at court. Whispers of incompetence and accusations of corruption have been directed at me, but fortunately [Root.Liege.GetTitledFirstName] have refused to give them credence and ordered an investigation into the source of the rumors. Although the investigation turned up nothing, my position at court is secure.;Je me suis trouvé la cible d'une violente campagne de diffamation à la cour. Des rumeurs d'incompétence et des accusations de corruption ont été dirigées contre moi, mais heureusement [Root.Liege.GetTitledFirstName] à refusé de leur donner créance et a ordonné une enquête sur la source de ces rumeurs. Bien que l'enquête n'a rien donné, ma position à la cour est sécurisée.;Ich habe mich das Ziel einer bösartigen Verleumdungskampagne beim Hof gefunden. Flüstern der Inkompetenz und vorwürfe der Korruptions sind mir angerichtet. Glücklicherweiser hat [Root.Liege.GetTitledFirstName] sich geweigert die Glaubwürdigkeit diese vorwürfe  zu würdigen und dazu geordnet eine Untersuchung der Quelle diese Gerüchte. Obwohl die Untersuchung nichts tauchte ist meine Position beim Hof sicher.;;;;;;;;;;;x;
EVTOPTA1007014;Who could have instigated such an underhanded scheme?;Qui aurait pu tenter quelque chose d'aussi sournois ?;;;;;;;;;;;;x;
EVTDESC1007015;Despite the rumors and accusations directed at [From.GetTitledFirstName], [Root.Liege.GetTitledFirstName] refused to dismiss [From.GetHerHim] from the council and has ordered an investigation into the source of the rumors. Fortunately, the investigation turned up no evidence of my involvement.;Malgré les rumeurs et accusations dirigées contre [From.GetTitledFirstName], [Root.Liege.GetTitledFirstName] a refusé de le renvoyer du conseil et a ordonné une enquête sur la source de ces rumeurs. Heureusement, l'enquête n'a mis à jour aucune preuve de mon implication.;;;;;;;;;;;;x;
EVTOPTA1007015;It could have been worse...;Cela aurait pu être pire ...;Es hätte schlimmer sein können…;;;;;;;;;;;x;
EVTDESC1007016;Lately it seems that I have heard nothing but bad of [From.GetTitledFirstName], from whispers of incompetence at court to documents proving [From.GetHerHis] corruption slipped under my bedroom door at night. I refused to believe the accusations, and ordered an investigation into the source of the rumors. A thorough questioning of the court turned up nothing, but has at least put a stop to the slanderous accusations.;Dernièrement, j'ai entendu des rumeurs quant à l'incompétence de [From.GetTitledFirstName]. La nuit sous ma porte, quelqu'un a glissé des documents prouvant son implication dans des affaires de corruption. J'ai refusé de croire ces accusations et ordonné une enquête sur la source de ces rumeurs. L'interrogatoire n'a rien donné, mais cela a au moins mis un terme aux accusations calomnieuses.;Lately it seems that I have heard nothing but bad of [From.GetTitledFirstName], from whispers of incompetence at court to documents proving [From.GetHerHis] corruption slipped under my bedroom door at night. I refused to believe the accusations, and ordered an investigation into the source of the rumors. A thorough questioning of the court turned up nothing, but has at least put a stop to the slanderous accusations.;;;;;;;;;;;x;
EVTOPTA1007016;Who could have instigated such an underhanded scheme?;Qui aurait pu tenter quelque chose d'aussi sournois ?;Who could have instigated such an underhanded scheme?;;;;;;;;;;;x;
EVTDESC1007017;I have found myself the target of a vicious campaign of slander at court. Whispers of incompetence and accusations of corruption have been directed at me, but fortunately [Root.Liege.GetTitledFirstName] have refused to give them credence and ordered an investigation into their source which revealed the involvement [From.GetTitledName]...;Je me suis trouvé la cible d'une violente campagne de diffamation à la cour. Des rumeurs d'incompétence et des accusations de corruption ont été dirigées contre moi, mais heureusement [Root.Liege.GetTitledFirstName] a refusé de leur donner créance et a ordonné une enquête sur la source de ces rumeurs. Un des conjurés a cédé pendant l'interrogatoire et a mentionné le nom de [From.GetTitledName] ...;I have found myself the target of a vicious campaign of slander at court. Whispers of incompetence and accusations of corruption have been directed at me, but fortunately [Root.Liege.GetTitledFirstName] have refused to give them credence and ordered an investigation into their source which revealed the involvement [From.GetTitledName]...;;;;;;;;;;;x;
EVTOPTA1007017;[From.GetTitledFirstName] will pay for this!;[From.GetTitledFirstName] va payer pour cela !;[From.GetTitledFirstName] will pay for this!;;;;;;;;;;;x;
EVTDESC1007018;Despite the rumors and accusations directed at [From.GetTitledFirstName], [Root.Liege.GetTitledFirstName] refused to dismiss [From.GetHerHim] from the council. Even worse, [Root.Liege.GetFirstName] ordered an investigation into the source of the rumors, which turned up evidence of my involvement...;Malgré les rumeurs et accusations dirigées contre [From.GetTitledFirstName], [Root.Liege.GetTitledFirstName] a refusé de le renvoyer du conseil. Pire encore, [Root.Liege.GetFirstName] a ordonné une enquête sur la source de ces rumeurs, qui à révélé mon implication...;Despite the rumors and accusations directed at [From.GetTitledFirstName], [Root.Liege.GetTitledFirstName] refused to dismiss [From.GetHerHim] from the council. Even worse, [Root.Liege.GetFirstName] ordered an investigation into the source of the rumors, which turned up evidence of my involvement...;;;;;;;;;;;x;
EVTOPTA1007018;[Root.Liege.GetTitledFirstName] is not pleased...;[Root.Liege.GetTitledFirstName] n'est pas content ...;[Root.Liege.GetTitledFirstName] is not pleased...;;;;;;;;;;;x;
EVTDESC1007019;Lately it seems that I have heard nothing but bad of [From.GetTitledFirstName], from whispers of incompetence at court to documents proving [From.GetHerHis] corruption slipped under my bedroom door at night. I refused to believe the accusations and ordered an investigation of their source which revealed the involvement of [FromFrom.GetTitledName];Dernièrement, j'ai entendu des rumeurs quant à l'incompétence de [From.GetTitledFirstName]. La nuit sous ma porte, quelqu'un a glissé des documents prouvant son implication dans des affaires de corruption. J'ai refusé de croire ces accusations et ordonné une enquête sur la source de ces rumeurs. Un des conjurés a cédé pendant l'interrogatoire et a mentionné le nom de [From.GetTitledName] ...;Lately it seems that I have heard nothing but bad of [From.GetTitledFirstName], from whispers of incompetence at court to documents proving [From.GetHerHis] corruption slipped under my bedroom door at night. I refused to believe the accusations and ordered an investigation of their source which revealed the involvement of [FromFrom.GetTitledName]...;;;;;;;;;;;x;
EVTOPTA1007019;[FromFrom.GetTitledFirstName] will pay for this!;[From.GetTitledFirstName] va payer pour cela !;[FromFrom.GetTitledFirstName] will pay for this!;;;;;;;;;;;x;
EVTDESC1007020;The tithes and taxes for [Root.Liege.GetTitledFirstName] are on their way to [Root.Liege.GetHerHis] castle and my co-conspirators have bribed the guards not to notice if a chest or two should go 'missing'. Everything is ready for the robbery to proceed.;Le convoi transportant la dîme et les taxes collectées pour [Root.Liege.GetTitledFirstName] est sur le chemin du château. Mes co-conspirateurs ont soudoyé les gardes afin qu'ils ne remarquent pas l'éventuelle disparition d'un coffre ou deux,  tout est prêt pour effectuer le vol.;The tithes and taxes for [Root.Liege.GetTitledFirstName] are on their way to [Root.Liege.GetHerHis] castle and my co-conspirators have bribed the guards not to notice if a chest or two should go 'missing'. Everything is ready for the robbery to proceed.;;;;;;;;;;;x;
EVTOPTA1007020;We'll all be rich!;A nous la richesse !;We'll all be rich!;;;;;;;;;;;x;
EVTOPTB1007020;Wait for a better opportunity;Attendons une meilleure opportunité.;Wait for a better opportunity;;;;;;;;;;;x;
EVTDESC1007021;The taxes and tithes due to me arrived at the castle today and were placed in the treasury. As I was inspecting the chests full of gold, it struck me that there seemed to be fewer of them than what had arrived earlier. A quick check of the treasurer's accounts revealed my worst fears...;Le convoi transportant les impôts et la dîme collectés est arrivé au château aujourd'hui et les coffres ont été placés dans le trésor. Lorsque nous avons inspecté la livraison, il m'a semblé qu'il en manquait par rapport à la précédente perception. Une vérification rapide des comptes du trésorier a confirmé mes craintes...;The taxes and tithes due to me arrived at the castle today and were placed in the treasury. As I was inspecting the chests full of gold, it struck me that there seemed to be fewer of them than what had arrived earlier. A quick check of the treasurer's accounts revealed my worst fears...;;;;;;;;;;;x;
EVTOPTA1007021;I have been robbed!;On m'a volé!;I have been robbed!;;;;;;;;;;;x;
EVTDESC1007022;As the taxes were being hauled into the treasury, several large chests full of gold made their way onto the back of a wagon which left the castle unnoticed. The gold is now safely locked away in my treasury and my co-conspirators have all received their share.;Les taxes ont été transportés dans le trésor, plusieurs grands coffres pleins d'or ont fait leur chemin à l'arrière d'un wagon et ont quitté le château inaperçu. L'or est désormais en toute sécurité et mes co-conspirateurs ont tous reçu leur part.;As the taxes were being hauled into the treasury, several large chests full of gold made their way onto the back of a wagon which left the castle unnoticed. The gold is now safely locked away in my treasury and my co-conspirators have all received their share.;;;;;;;;;;;x;
EVTOPTA1007022;Everything went as planned!;Tout s'est passé comme prévu!;Everything went as planned!;;;;;;;;;;;x;
EVTDESC1007023;I have received my share of the money embezzled by [From.GetTitledFirstName] from [From.Liege.GetTitledFirstName].;J'ai reçu ma part de l'argent de [From.GetTitledFirstName] détourné par  [From.Liege.GetTitledFirstName].;I have received my share of the money embezzled by [From.GetTitledFirstName] from [From.Liege.GetTitledFirstName].;;;;;;;;;;;x;
EVTOPTA1007023;Excellent!;Excellent !;Excellent!;;;;;;;;;;;x;
EVTDESC1007027;The taxes and tithes due to me arrived at the castle today. As I was watching the money being carried into the treasury, I noticed some shadowy figures trying to make off with several chests full of gold. I had my guards seize them, and under questioning they revealed themselves to be in the employ of [From.GetTitledFirstName]. What shall be done with my thieving vassal?;Le convoi transportant la dîme et les taxes collectées arriva au château aujourd'hui. Alors que je surveillais le transfert, j'ai remarqué quelques silhouettes qui tentaient de faire main basse sur plusieurs coffres pleins d'or. Je les ai mis immédiatement aux arrêts et pendant l'interrogatoire, ils ont révélés être à la solde de [From.GetTitledFirstName]. Que faire de ce vassal sournois ?;The taxes and tithes due to me arrived at the castle today. As I was watching the money being carried into the treasury, I noticed some shadowy figures trying to make off with several chests full of gold. I had my guards seize them, and under questioning they revealed themselves to be in the employ of [From.GetTitledFirstName]. What shall be done with my thieving vassal?;;;;;;;;;;;x;
EVTOPTA1007027;Throw [From.GetTitledFirstName] in irons!;Mettez [From.GetTitledFirstName] aux fers!;Throw [From.GetTitledFirstName] in irons!;;;;;;;;;;;x;
EVTOPTB1007027;Off with [From.GetHerHis] head!;Tranchez-lui la tête !;Off with [From.GetHerHis] head!;;;;;;;;;;;x;
EVTOPTC1007027;Forgive [From.GetHerHim];Pardonnez [From.GetHerHim];Forgive [From.GetHerHim];;;;;;;;;;;x;
EVTDESC1007028;As the taxes were being hauled into the treasury, my men tried to make off with several chests of gold but were spotted by [From.GetTitledFirstName], who had come out to inspect the process [From.GetHerHim]self. Under questioning they revealed to myself to be in my employ, and now [From.GetTitledFirstName] knows that I attempted to rob [From.GetHerHim].;Le convoi transportant la dîme et les taxes collectées arriva au château aujourd'hui. Mes hommes ont tenté de faire main basse sur plusieurs coffres d'or, mais ont été repérés par [From.GetTitledFirstName], qui était sorti pour inspecter le processus . Ils ont été arreté, pendant l'interrogatoire, ils ont révélé être à mon service et maintenant [From.GetTitledFirstName] sait que j'ai essayé de  [From.GetHerHim] voler.;As the taxes were being hauled into the treasury, my men tried to make off with several chests of gold but were spotted by [From.GetTitledFirstName], who had come out to inspect the process [From.GetHerHim]self. Under questioning they revealed to myself to be in my employ, and now [From.GetTitledFirstName] knows that I attempted to rob [From.GetHerHim].;;;;;;;;;;;x;
EVTOPTA1007028;Retribution is sure to come...;Le chatiment ne va pas tarder ...;Retribution is sure to come...;;;;;;;;;;;x;
EVTDESC1007030;[Root.PlotTarget.GetTitledFirstName] will soon be leaving the castle to go on a trip to the countryside with only a small guard. My co-conspirators have prepared an ambush and are only waiting for my signal to attack the carriage and abduct [Root.PlotTarget.GetHerHim].;[Root.PlotTarget.GetTitledFirstName] va bientôt quitter le château pour un voyage à la campagne avec seulement une petite escorte. Mes co-conspirateurs ont préparé une embuscade et n'attendent que mon signal pour attaquer le convoi et l'enlever.;[Root.PlotTarget.GetTitledFirstName] will soon be leaving the castle to go on a trip to the countryside with only a small guard. My co-conspirators have prepared an ambush and are only waiting for my signal to attack the carriage and abduct [Root.PlotTarget.GetHerHim].;;;;;;;;;;;x;
EVTOPTA1007030;Send the signal!;Envoyez le signal !;Send the signal!;;;;;;;;;;;x;
EVTOPTB1007030;Wait for a better opportunity;Attendons une meilleure opportunité.;Wait for a better opportunity;;;;;;;;;;;x;
EVTDESC1007031;As I was travelling through the countryside, a band of masked thugs on horses attacked my carriage. My guards fled or were cut down were they stood, and I found myself blindfolded, bound and thrown over the back of a horse. When my blindfold was removed, I was in the dungeons of [From.GetTitledFirstName].;Comme je voyageais à travers la campagne, une bande de voyous masqués ont attaqué ma voiture. Mes gardes ont fui ou ont été abattus et je me suis retrouvé les yeux bandés, ligoté et jeté sur le dos d'un cheval. Lorsque mon bandeau a été enlevé, j'étais dans les cachots de [From.GetTitledFirstName].;As I was travelling through the countryside, a band of masked thugs on horses attacked my carriage. My guards fled or were cut down were they stood, and I found myself blindfolded, bound and thrown over the back of a horse. When my blindfold was removed, I was in the dungeons of [From.GetTitledFirstName].;;;;;;;;;;;x;
EVTOPTA1007031;I'll get [From.GetHerHim] for this!;Je l'aurais pour cela!;I'll get [From.GetHerHim] for this!;;;;;;;;;;;x;
EVTDESC1007032;We ambushed [From.GetTitledFirstName]'s carriage on a lonely stretch of road in the countryside. The guards scattered before us, and one of my men blindfolded and bound [From.GetTitledFirstName]. [From.GetSheHeCap] is now safely locked away in my dungeon, to do with as I please.;Nous avons attaqué la voiture de [From.GetTitledFirstName] sur une route de campagne isolée. Mes agents ont mis en déroute son escorte et l’un de mes hommes l’a capturé et ligoté. [From.GetSheHeCap] est maintenant à ma disposition enfermé dans mon cachot.;We ambushed [From.GetTitledFirstName]'s carriage on a lonely stretch of road in the countryside. The guards scattered before us, and one of my men blindfolded and bound [From.GetTitledFirstName]. [From.GetSheHeCap] is now safely locked away in my dungeon, to do with as I please.;;;;;;;;;;;x;
EVTOPTA1007032;Excellent!;Excellent !;Excellent!;;;;;;;;;;;x;
EVTDESC1007034;As I was travelling through the countryside, a band of masked thugs on horses attacked my carriage. After a brief skirmish my guards fought them off, but unfortunately failed to take any captives.;Comme je voyageais à travers la campagne, une bande de voyous masqués ont attaqué ma voiture. Après une brève escarmouche mes gardes les ont repoussés, mais pris par surprise, ils n'ont pas eu l'occasion de faire des prisonniers.;As I was travelling through the countryside, a band of masked thugs on horses attacked my carriage. After a brief skirmish my guards fought them off, but unfortunately failed to take any captives.;;;;;;;;;;;x;
EVTOPTA1007034;Who could have sent them?!;Qui aurait pu les envoyer ?;Who could have sent them?!;;;;;;;;;;;x;
EVTDESC1007035;We ambushed [From.GetTitledFirstName]'s carriage on a lonely stretch of road in the countryside. The guards put up a fierce resistance, and after a brief skirmish we were forced to retreat without accomplishing our objective.;Nous avons attaqué la voiture de [From.GetTitledFirstName] sur une route de campagne isolée. Les gardes nous ont opposé une résistance farouche, et après avoir subit de lourde pertes avons été obligés de battre en retraite sans avoir atteint notre objectif.;We ambushed [From.GetTitledFirstName]'s carriage on a lonely stretch of road in the countryside. The guards put up a fierce resistance, and after a brief skirmish we were forced to retreat without accomplishing our objective.;;;;;;;;;;;x;
EVTOPTA1007035;At least there are no clues to my involvement...;Au moins il n'y a pas de trace de mon implcation ...;At least there are no clues to my involvement...;;;;;;;;;;;x;
EVTDESC1007037;As I was travelling through the countryside, a band of masked thugs on horses attacked my carriage. After a brief skirmish my guards fought them off, taking several of them prisoner. After a brief interrogation they revealed themselves to be working under orders from [From.GetTitledFirstName] to abduct me.;Comme je voyageais à travers la campagne, une bande de voyous masqués a attaqué ma voiture. Après un âpre combat, mes gardes les ont repoussés, faisant plusieurs prisonniers. Lors de l’interrogatoire, ils ont avoué que leur objectif était de m’enlever pour le compte de[From.GetTitledFirstName].;As I was travelling through the countryside, a band of masked thugs on horses attacked my carriage. After a brief skirmish my guards fought them off, taking several of them prisoner. After a brief interrogation they revealed themselves to be working under orders from [From.GetTitledFirstName] to abduct me.;;;;;;;;;;;x;
EVTOPTA1007037;[From.GetTitledFirstName] will pay for this!;[From.GetTitledFirstName] va payer pour cela !;[From.GetTitledFirstName] will pay for this!;;;;;;;;;;;x;
EVTDESC1007038;We ambushed [From.GetTitledFirstName]'s carriage on a lonely stretch of road in the countryside. The guards put up a fierce resistance, and several of my men were captured before we could escape.;Nous avons attaqué la voiture de [From.GetTitledFirstName] sur une route de campagne isolée. Les gardes nous ont opposé une résistance farouche, et après une brève escarmouche nous avons été obligés de battre en retraite sans avoir atteint notre objectif, pire encore, certains de mes hommes ont été capturés.;We ambushed [From.GetTitledFirstName]'s carriage on a lonely stretch of road in the countryside. The guards put up a fierce resistance, and several of my men were captured before we could escape.;;;;;;;;;;;x;
EVTOPTA1007038;[From.GetTitledFirstName] must know that I sent them...;[From.GetTitledFirstName] doit savoir que je les ai envoyés ...;[From.GetTitledFirstName] must know that I sent them...;;;;;;;;;;;x;
EVTDESC1007040;My co-conspirators have fabricated evidence that [Root.PlotTarget.GetTitledFirstName]'s liege is planning to move against him. As soon as I give the word, they will present this information to [Root.PlotTarget.GetHerHim] along with my seal to convince [From.GetHerHim] of their authenticity.;Mes co-conspirateurs ont fabriqué des preuves attestant que le seigneur de [Root.PlotTarget.GetTitledFirstName] a l'intention de se retourner contre lui. Dès que j'en donnerai l'ordre, ils présenteront ces documents à [Root.PlotTarget.GetHerHim] apposé de mon sceau afin de [From.GetHerHim] convaincre  de son authenticité.;My co-conspirators have fabricated evidence that [Root.PlotTarget.GetTitledFirstName]'s liege is planning to move against him. As soon as I give the word, they will present this information to [Root.PlotTarget.GetHerHim] along with my seal to convince [From.GetHerHim] of their authenticity.;;;;;;;;;;;x;
EVTOPTA1007040;This should force [Root.PlotTarget.GetHerHis] hand...;Cela devrait lui forcer la main ...;This should force [Root.PlotTarget.GetHerHis] hand...;;;;;;;;;;;x;
EVTOPTB1007040;Wait for a better opportunity;Attendons une meilleure opportunité.;Wait for a better opportunity;;;;;;;;;;;x;
EVTDESC1007041;A letter arrived today from [From.GetTitledName]. Inside was incontroversible evidence that [Root.Liege.GetTitledFirstName] is planning to have me arrested and banished on trumped-up charges of treason.;Une lettre est arrivée aujourd'hui de [From.GetTitledName]. A l'intérieur, des éléments de preuve irréfutables que [Root.Liege.GetTitledFirstName] a l'intention de me faire arrêter et bannir sur de fausses accusations de trahison.;A letter arrived today from [From.GetTitledName]. Inside was incontroversible evidence that [Root.Liege.GetTitledFirstName] is planning to have me arrested and banished on trumped-up charges of treason.;;;;;;;;;;;x;
EVTOPTA1007041;Thanks to [From.GetTitledFirstName], I may still have a chance!;Merci à [From.GetTitledFirstName], je ne vais pas me laisser faire !;Thanks to [From.GetTitledFirstName], I may still have a chance!;;;;;;;;;;;x;
EVTDESC1007042;[From.GetTitledFirstName] was completely fooled by the fabricated evidence I sent [From.GetHerHim] and has risen up in revolt against [From.GetHerHis] liege.;[From.GetTitledFirstName] a été complètement dupé par les preuves fabriquées que j'ai envoyé  et s'est révolté contre son suzerain.;[From.GetTitledFirstName] was completely fooled by the fabricated evidence I sent [From.GetHerHim] and has risen up in revolt against [From.GetHerHis] liege.;;;;;;;;;;;x;
EVTOPTA1007042;Gullible fool!;Quelle crédulité !;Gullible fool!;;;;;;;;;;;x;
EVTDESC1007043;[From.GetTitledFirstName] has revolted against me, citing 'evidence' of plans to have [From.GetHerHim] arrested and banished. This is undoubtedly the plot of one of my enemies seeking to undermine my power.;"[From.GetTitledFirstName] s'est révolté contre moi, évoquant les ""preuves""  d’un plan que j’aurai fomenté pour l’arrêter et le bannir. C'est sans aucun doute un complot d'un de mes ennemis qui cherche à miner mon pouvoir.";[From.GetTitledFirstName] has revolted against me, citing 'evidence' of plans to have [From.GetHerHim] arrested and banished. This is undoubtedly the plot of one of my enemies seeking to undermine my power.;;;;;;;;;;;x;
EVTOPTA1007043;Who could have done such a thing?!;Qui aurait pu faire une chose pareille ?;Who could have done such a thing?!;;;;;;;;;;;x;
EVTDESC1007047;A letter arrived today from [From.GetTitledName]. Inside was incontroversible evidence that [Root.Liege.GetTitledFirstName] is planning to have me arrested and banished on trumped-up charges of treason.;Une lettre est arrivée aujourd'hui depuis [From.GetTitledName]. A l'intérieur, des éléments de preuve irréfutables que [Root.Liege.GetTitledFirstName] a l'intention de me faire arrêter et bannir sur de fausses accusations de trahison.;A letter arrived today from [From.GetTitledName]. Inside was incontroversible evidence that [Root.Liege.GetTitledFirstName] is planning to have me arrested and banished on trumped-up charges of treason.;;;;;;;;;;;x;
