#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;;
obj_lower_decadence50_desc;[This.GetTitledFirstName] wants to lower the decadence of [This.GetHerHis] dynasty;[This.GetTitledFirstName] wants to lower the decadence of [This.GetHerHis] dynasty;[This.GetTitledFirstName] wants to lower the decadence of [This.GetHerHis] dynasty;;[This.GetTitledFirstName] wants to lower the decadence of [This.GetHerHis] dynasty;;;;;;;;;x;;
obj_lower_decadence50_title;Lower Dynastic Decadence;Lower Dynastic Decadence;Lower Dynastic Decadence;;Lower Dynastic Decadence;;;;;;;;;x;;
obj_lower_decadence55_desc;[This.GetTitledFirstName] wants to lower the decadence of [This.GetHerHis] dynasty;[This.GetTitledFirstName] wants to lower the decadence of [This.GetHerHis] dynasty;[This.GetTitledFirstName] wants to lower the decadence of [This.GetHerHis] dynasty;;[This.GetTitledFirstName] wants to lower the decadence of [This.GetHerHis] dynasty;;;;;;;;;x;;
obj_lower_decadence55_title;Lower Dynastic Decadence;Lower Dynastic Decadence;Lower Dynastic Decadence;;Lower Dynastic Decadence;;;;;;;;;x;;
obj_lower_decadence60_desc;[This.GetTitledFirstName] wants to lower the decadence of [This.GetHerHis] dynasty;[This.GetTitledFirstName] wants to lower the decadence of [This.GetHerHis] dynasty;[This.GetTitledFirstName] wants to lower the decadence of [This.GetHerHis] dynasty;;[This.GetTitledFirstName] wants to lower the decadence of [This.GetHerHis] dynasty;;;;;;;;;x;;
obj_lower_decadence60_title;Lower Dynastic Decadence;Lower Dynastic Decadence;Lower Dynastic Decadence;;Lower Dynastic Decadence;;;;;;;;;x;;
obj_lower_decadence65_desc;[This.GetTitledFirstName] wants to lower the decadence of [This.GetHerHis] dynasty;[This.GetTitledFirstName] wants to lower the decadence of [This.GetHerHis] dynasty;[This.GetTitledFirstName] wants to lower the decadence of [This.GetHerHis] dynasty;;[This.GetTitledFirstName] wants to lower the decadence of [This.GetHerHis] dynasty;;;;;;;;;x;;
obj_lower_decadence65_title;Lower Dynastic Decadence;Lower Dynastic Decadence;Lower Dynastic Decadence;;Lower Dynastic Decadence;;;;;;;;;x;;
obj_lower_decadence70_desc;[This.GetTitledFirstName] wants to lower the decadence of [This.GetHerHis] dynasty;[This.GetTitledFirstName] wants to lower the decadence of [This.GetHerHis] dynasty;[This.GetTitledFirstName] wants to lower the decadence of [This.GetHerHis] dynasty;;[This.GetTitledFirstName] wants to lower the decadence of [This.GetHerHis] dynasty;;;;;;;;;x;;
obj_lower_decadence70_title;Lower Dynastic Decadence;Lower Dynastic Decadence;Lower Dynastic Decadence;;Lower Dynastic Decadence;;;;;;;;;x;;
obj_lower_decadence75_desc;[This.GetTitledFirstName] wants to lower the decadence of [This.GetHerHis] dynasty;[This.GetTitledFirstName] wants to lower the decadence of [This.GetHerHis] dynasty;[This.GetTitledFirstName] wants to lower the decadence of [This.GetHerHis] dynasty;;[This.GetTitledFirstName] wants to lower the decadence of [This.GetHerHis] dynasty;;;;;;;;;x;;
obj_lower_decadence75_title;Lower Dynastic Decadence;Lower Dynastic Decadence;Lower Dynastic Decadence;;Lower Dynastic Decadence;;;;;;;;;x;;
obj_lower_decadence80_desc;[This.GetTitledFirstName] wants to lower the decadence of [This.GetHerHis] dynasty;[This.GetTitledFirstName] wants to lower the decadence of [This.GetHerHis] dynasty;[This.GetTitledFirstName] wants to lower the decadence of [This.GetHerHis] dynasty;;[This.GetTitledFirstName] wants to lower the decadence of [This.GetHerHis] dynasty;;;;;;;;;x;;
obj_lower_decadence80_title;Lower Dynastic Decadence;Lower Dynastic Decadence;Lower Dynastic Decadence;;Lower Dynastic Decadence;;;;;;;;;x;;
obj_make_a_friend_desc;[This.GetTitledFirstName] wishes to share a close bond with someone.;[This.GetTitledFirstName] wishes to share a close bond with someone.;[This.GetTitledFirstName] wishes to share a close bond with someone.;;[This.GetTitledFirstName] wishes to share a close bond with someone.;;;;;;;;;x;;
obj_make_a_friend_title;Make a Friend;Make a Friend;Make a Friend;;Make a Friend;;;;;;;;;x;;
obj_mentor_liege_child_desc;[This.GetTitledFirstName] wants to educate one of [This.GetHerHis] liege's children to age 16.;[This.GetTitledFirstName] wants to educate one of [This.GetHerHis] liege's children.;[This.GetTitledFirstName] wants to educate one of [This.GetHerHis] liege's children.;;[This.GetTitledFirstName] wants to educate one of [This.GetHerHis] liege's children.;;;;;;;;;x;;
obj_mentor_liege_child_title;Mentor Liege's Child to 16;Mentor Liege's Child to 16;Mentor Liege's Child to 16;;Mentor Liege's Child to 16;;;;;;;;;x;;
obj_noble_concubine_desc;[This.GetTitledFirstName] wants to make a woman of noble blood his bedwarmer;[This.GetTitledFirstName] wants to make a woman of noble blood his bedwarmer;[This.GetTitledFirstName] wants to make a woman of noble blood his bedwarmer;;[This.GetTitledFirstName] wants to make a woman of noble blood his bedwarmer;;;;;;;;;x;;
obj_noble_concubine_title;Obtain a Noble Concubine;Obtain a Noble Concubine;Obtain a Noble Concubine;;Obtain a Noble Concubine;;;;;;;;;x;;
obj_peace_10_year_desc;[This.GetTitledFirstName] desires 10 years of peace.;[This.GetTitledFirstName] desires 10 years of peace.;[This.GetTitledFirstName] desires 10 years of peace.;;[This.GetTitledFirstName] desires 10 years of peace.;;;;;;;;;x;;
obj_peace_10_year_title;Reign in Peace for 10 Years;Reign in Peace for 10 Years;Reign in Peace for 10 Years;;Reign Peace for 10 Years;;;;;;;;;x;;
obj_publicly_pious_desc;[This.GetTitledFirstName] wants to be known to all as a pious [This.GetManWoman];[This.GetTitledFirstName] wants to be known to all as a pious [This.GetManWoman];[This.GetTitledFirstName] wants to be known to all as a pious [This.GetManWoman];;[This.GetTitledFirstName] wants to be known to all as a pious [This.GetManWoman];;;;;;;;;x;;
obj_publicly_pious_title;Be Seen Publicly As Pious;Be Seen Publicly As Pious;Be Seen Publicly As Pious;;Be Seen Publicly As Pious;;;;;;;;;x;;
obj_raise_worthy_son_desc;[This.GetTitledFirstName] seeks to raise a son worthy to rule [This.GetHerHis] realm;[This.GetTitledFirstName] seeks to raise a son worthy to rule [This.GetHerHis] realm;[This.GetTitledFirstName] seeks to raise a son worthy to rule [This.GetHerHis] realm;;[This.GetTitledFirstName] seeks to raise a son worthy to rule [This.GetHerHis] realm;;;;;;;;;x;;
obj_raise_worthy_son_title;Raise a Worthy Son;Raise a Worthy Son;Raise a Worthy Son;;Raise a Worthy Son;;;;;;;;;x;;
obj_reign_20_years_desc;[This.GetTitledFirstName] yearns to rule for 20 Years.;[This.GetTitledFirstName] yearns to rule for 20 Years.;[This.GetTitledFirstName] yearns to rule for 20 Years.;;[This.GetTitledFirstName] yearns to rule for 20 Years.;;;;;;;;;x;;
obj_reign_20_years_title;Reign for 20 Years;Reign for 20 Years;Reign for 20 Years;;Reign for 20 Years;;;;;;;;;x;;
obj_seek_fame_glory_desc;While already notable, [This.GetTitledFirstName] thinks [This.GetObjectPronoun] deserves true fame and glory for [This.GetHerHis] deeds.;While already notable, [This.GetTitledFirstName] thinks [This.GetObjectPronoun] deserves true fame and glory for [This.GetHerHis] deeds.;While already notable, [This.GetTitledFirstName] thinks [This.GetObjectPronoun] deserves true fame and glory for [This.GetHerHis] deeds.;;While already notable, [This.GetTitledFirstName] thinks [This.GetObjectPronoun] deserves true fame and glory for [This.GetHerHis] deeds.;;;;;;;;;x;;
obj_seek_fame_glory_title;Seek Fame and Glory;Seek Fame and Glory;Seek Fame and Glory;;Seek Fame and Glory;;;;;;;;;x;;
obj_spouse_councillor_desc;[This.GetTitledFirstName] wants [This.GetHerHis] spouse to hold a council position.;[This.GetTitledFirstName] wants [This.GetHerHis] spouse to hold a council position.;[This.GetTitledFirstName] wants [This.GetHerHis] spouse to hold a council position.;;[This.GetTitledFirstName] wants [This.GetHerHis] spouse to hold a council position.;;;;;;;;;x;;
obj_spouse_councillor_title;See Spouse become Councillor;See Spouse become Councillor;See Spouse become Councillor;;See Spouse become Councillor;;;;;;;;;x;;
obj_status_quo_desc;[This.GetTitledFirstName] doesn't want anything in particular at the moment.;[This.GetTitledFirstName] ne veut rien de particulier pour le moment.;[This.GetTitledFirstName] will nichts bestimmtes im Moment.;;[This.GetTitledFirstName] doesn't want anything in particular at the moment.;;;;;;;;;x;;
obj_status_quo_title;No Ambition;Pas d'ambitions;Keine Ambition;;No Ambition;;;;;;;;;x;;
obj_ten_children_desc;[This.GetTitledFirstName] wants a large family and many children to carry on [This.GetHerHis] legacy.;[This.GetTitledFirstName] veut une grande famille et de nombreux enfants pour perpétuer sa lignée.;[This.GetTitledFirstName]will eine große Familie und viele Kinder um das Vermächtnis der [This.GetHerHis]fortzusetzen.;;[This.GetTitledFirstName] wants a large family and many children to carry on [This.GetHerHis] legacy.;;;;;;;;;x;;
obj_ten_children_title;Have Ten Children;Avoir dix enfants;Bekommt zehn Kinder;;Have Ten Children;;;;;;;;;x;;
obj_twenty_children_desc;[This.GetTitledFirstName] wants a large family and many children to carry on [This.GetHerHis] legacy.;[This.GetTitledFirstName] veut une grande famille et de nombreux enfants pour perpétuer sa lignée.;[This.GetTitledFirstName]will eine große Familie und viele Kinder um das Vermächtnis der [This.GetHerHis]fortzusetzen.;;[This.GetTitledFirstName] wants a large family and many children to carry on [This.GetHerHis] legacy.;;;;;;;;;x;;
obj_twenty_children_title;Have Twenty Children;Avoir vingt enfants;Bekommt zwanzig Kinder;;Have Twenty Children;;;;;;;;;x;;
obj_uncover_plot_desc;[This.GetTitledFirstName] wants to expose a plot, to prove [This.GetHerHis] skill in courtly intrigue.;Uncover Plot;Uncover Plot;;Uncover Plot;;;;;;;;;x;;
obj_uncover_plot_title;Uncover a Plot;Uncover a Plot;Uncover a Plot;;Uncover a Plot;;;;;;;;;x;;
obj_ward_liege_child_desc;[This.GetTitledFirstName] wants to foster one of [This.GetHerHis] liege's children.;[This.GetTitledFirstName] wants to foster one of [This.GetHerHis] liege's children.;[This.GetTitledFirstName] wants to foster one of [This.GetHerHis] liege's children.;;[This.GetTitledFirstName] wants to foster one of [This.GetHerHis] liege's children.;;;;;;;;;x;;
obj_ward_liege_child_title;Ward Liege's Child;Ward Liege's Child;Ward Liege's Child;;Ward Liege's Child;;;;;;;;;x;;
obj_win_a_war_desc;[This.GetTitledFirstName] desires the glory and fame of a successful war.;[This.GetTitledFirstName] désire connaître la gloire dans une guerre victorieuse.;[This.GetTitledFirstName] wünscht den Ruhm und die Berühmtheit eines erfolgreichen Krieges.;;[This.GetTitledFirstName] desires the glory and fame of a successful war.;;;;;;;;;x;;
obj_win_a_war_title;Win a War;Gagner une guerre;Einen Krieg gewinnen;;Win a War;;;;;;;;;x;;
OFFER_MARRIGE_INTERACTION_5;Since §Y[ActorExtra.GetFirstName]§! is §Y[RecipientExtra.GetFirstName]'s§! $RELATION$, it would be a sacred union, pleasing to vassals.;Since §Y[ActorExtra.GetFirstName]§! is §Y[RecipientExtra.GetFirstName]'s§! $RELATION$, it would be a sacred union, pleasing to vassals.;Since §Y[ActorExtra.GetFirstName]§! is §Y[RecipientExtra.GetFirstName]'s§! $RELATION$, it would be a sacred union, pleasing to vassals.;;Since §Y[ActorExtra.GetFirstName]§! is §Y[RecipientExtra.GetFirstName]'s§! $RELATION$, it would be a sacred union, pleasing to vassals.;;;;;;;;;x;;
OFFER_SUCCESSION_MARRIGE_INTERACTION_5;Since §Y[ActorExtra.GetFirstName]§! is §Y[RecipientExtra.GetFirstName]'s§! $RELATION$, it would be a sacred union, pleasing to vassals.;Since §Y[ActorExtra.GetFirstName]§! is §Y[RecipientExtra.GetFirstName]'s§! $RELATION$, it would be a sacred union, pleasing to vassals.;Since §Y[ActorExtra.GetFirstName]§! is §Y[RecipientExtra.GetFirstName]'s§! $RELATION$, it would be a sacred union, pleasing to vassals.;;Since §Y[ActorExtra.GetFirstName]§! is §Y[RecipientExtra.GetFirstName]'s§! $RELATION$, it would be a sacred union, pleasing to vassals.;;;;;;;;;x;;
okay_speech;Fair Speech;Orateur moyen;Fair Speech;;Fair Speech;;;;;;;;;x;;
old50;Old;Assez Vieux;Ziemlich Alt;;Old;;;;;;;;;x;;
old50_death;a natural death;de mort naturelle;eines natürlichen Todes;;de muerte natural;;;;;;;;;x;;
old50_desc;This character has reached old age with all the aches and pains but also wisdom that it brings.;Ce personnage a atteint un age avancé avec toutes ses douleurs et ses souffrances, mais aussi avec la sagesse que cela apporte.;Dieser Charakter hat ein recht hohes Alter erreicht - mit all seinen Gebrechen und Schmerzen, aber auch mit der Weisheit des Alters.;;This character has reached old age with all the aches and pains but also wisdom that it brings.;;;;;;;;;x;;
old60;Old;Vieux;Alt;;Old;;;;;;;;;x;;
old60_death;a natural death;de mort naturelle;eines natürlichen Todes;;de muerte natural;;;;;;;;;x;;
old60_desc;This character has reached old age with all the aches and pains but also wisdom that it brings.;Ce personnage a atteint un age avancé avec toutes ses douleurs et ses souffrances, mais aussi avec la sagesse que cela apporte.;Dieser Charakter hat ein hohes Alter erreicht - mit all seinen Gebrechen und Schmerzen, aber auch mit der Weisheit des Alters.;;This character has reached old age with all the aches and pains but also wisdom that it brings.;;;;;;;;;x;;
old70;Old;Très Vieux;Sehr Alt;;Old;;;;;;;;;x;;
old70_death;a natural death;de mort naturelle;eines natürlichen Todes;;de muerte natural;;;;;;;;;x;;
old70_desc;This character has reached old age with all the aches and pains but also wisdom that it brings.;Ce personnage a atteint un age avancé avec toutes ses douleurs et ses souffrances, mais aussi avec la sagesse que cela apporte.;Dieser Charakter hat ein sehr hohes Alter erreicht - mit all seinen Gebrechen und Schmerzen, aber auch mit der Weisheit des Alters.;;This character has reached old age with all the aches and pains but also wisdom that it brings.;;;;;;;;;x;;
old80;Old;Vieillard;Uralt;;Old;;;;;;;;;x;;
old80_death;a natural death;de mort naturelle;eines natürlichen Todes;;de muerte natural;;;;;;;;;x;;
old80_desc;This character has reached old age with all the aches and pains but also wisdom that it brings.;Ce personnage a atteint un age avancé avec toutes ses douleurs et ses souffrances, mais aussi avec la sagesse que cela apporte.;Dieser Charakter hat ein unglaublich hohes Alter erreicht - mit all seinen Gebrechen und Schmerzen, aber auch mit der Weisheit des Alters.;;This character has reached old age with all the aches and pains but also wisdom that it brings.;;;;;;;;;x;;
old90;Old;Mathusalem;Methusalem;;Old;;;;;;;;;x;;
old90_death;a natural death;de mort naturelle;eines natürlichen Todes;;de muerte natural;;;;;;;;;x;;
old90_desc;This character has reached old age with all the aches and pains but also wisdom that it brings.;Ce personnage a atteint un age avancé avec toutes ses douleurs et ses souffrances, mais aussi avec la sagesse que cela apporte.;Dieser Charakter hat ein wahrhaft biblisches Alter erreicht - mit all seinen Gebrechen und Schmerzen, aber auch mit der Weisheit des Alters.;;This character has reached old age with all the aches and pains but also wisdom that it brings.;;;;;;;;;x;;
opinion_abuse_power;Abused Power for Friend;Abused Power for Friend;Abused Power for Friend;;Abused Power for Friend;;;;;;;;;x;;
opinion_adopted_hellenic_state_religion;Adopted the Hellenic state religion;Adopted the Hellenic state religion;Adopted the Hellenic state religion;;Adopted the Hellenic state religion;;;;;;;;;;;
opinion_aggressive_republic;Aggressor;Aggresseur;Aggressor;;Aggressor;;;;;;;;;x;;
opinion_approved_law;Approved proposed law;Proposition de loi approuvée;Stimmte Gesetz zu;;Approved proposed law;;;;;;;;;x;;
opinion_approved_succession_law;Approved Succession Law Change;Changement de la loi de succession approuvé;Stimmte Erbrechtsänderung zu;;Approved Succession Law Change;;;;;;;;;x;;
opinion_attempt_kidnap;Attempted Kidnapping;Attempted Kidnapping;Attempted Kidnapping;;Attempted Kidnapping;;;;;;;;;x;;
opinion_attended_ceremony;Attended Coronation;A assisté au Couronnement;Krönung zustimmen;;Attended Coronation;;;;;;;;x;;;
opinion_aunt;Aunt;Tante;Tante;;Aunt;;;;;;;;;x;;
opinion_bad_succ_law_change;Outraged by Succession Law Change;Scandale face à la nouvelle loi de succession;Schockiert durch Nachfolgerechtsänderung;;Indignado por el cambio en la ley de sucesión;;;;;;;;;x;;
opinion_betrayer;Ally tried to Betray Me!;Ally tried to Betray Me!;Ally tried to Betray Me!;;Ally tried to Betray Me!;;;;;;;;;;;
opinion_broke_peace;Broke the Peace;Broke the Peace;Broke the Peace;;Broke the Peace;;;;;;;;;x;;
opinion_civil_war_loser;Loser in Civil War;Perdant de la guerre civile;Unterlegener im Bürgerkrieg;;Loser in Civil War;;;;;;;;;x;;
opinion_conspired_against_vassal;Conspired Against Own Vassal;Conspired Against Own Vassal;Conspired Against Own Vassal;;Conspired Against Own Vassal;;;;;;;;;x;;
opinion_conspired_within_realm;Conspired within the Realm;Conspired within the Realm;Conspired within the Realm;;Conspired within the Realm;;;;;;;;;;;
opinion_converted;Convert;S'est converti;Bekehrt;;Convert;;;;;;;;;x;;
opinion_cousin;Cousin;Cousin;Cousine;;Cousin;;;;;;;;;x;;
opinion_defending_liege;Loyal;Loyal;Treu;;Loyal;;;;;;;;;x;;
opinion_defending_me;Came to my aid;Venu à mon aide;Kam mir zur Hilfe;;Came to my aid;;;;;;;x;;;;
opinion_denied_estates;Denied Estates;Domaines refusés;Verweigerte Anwesen;;Denied Estates;;;;;;;;;x;;
opinion_denied_title;Denied Title;Refusé un Titre;Bestrittener Titel;;Denied Title;;;;;;;;;x;;
opinion_estates_obj;Fulfilled Wish for Estates;Souhaite des domaines;Erfüllte Wunsch für Anwesen;;Fulfilled Wish for Estates;;;;;;;;;x;;
opinion_fame_glory;Glorious;Glorious;Glorious;;Glorious;;;;;;;;;x;;
opinion_father;Father;Père;Vater;;Father;;;;;;;;;x;;
opinion_fired_from_office;Fired from Office;Renvoyé du Conseil;Gefeuert;;Fired from Office;;;;;;;;;x;;
opinion_forced_hellenic_state_religion;Enforced a Hellenic state religion;Enforced a Hellenic state religion;Enforced a Hellenic state religion;;Enforced a Hellenic state religion;;;;;;;;;;;
opinion_former_lover;Former Lover;Ancien Amant;Ehemaliger Geliebter;;Former Lover;;;;;;;;;x;;
opinion_framed_kin;Framed My Kin;Framed My Kin;Framed My Kin;;Framed My Kin;;;;;;;;;x;;
opinion_framed_me;Framed Me!;Framed Me!;Framed Me!;;Framed Me!;;;;;;;;;x;;
opinion_good_succ_law_change;Pleased by Succession Law Change;Satisfaction face à la nouvelle loi de succession;Erfreut durch Nachfolgerechtsänderung;;Complacido por el cambio en la ley de sucesión;;;;;;;;;x;;
opinion_grandchild;Grandchild;Petit-Enfant;Enkel;;Grandchild;;;;;;;;;x;;
opinion_grandfather;Grandfather;Grand-Père;Großvater;;Grandfather;;;;;;;;;x;;
opinion_grandmother;Grandmother;Grand-Mère;Großmutter;;Grandmother;;;;;;;;;x;;
opinion_granted_minor_estate;Granted Estates;Domaines minimes accordés;Anwesen Gewährt;;Granted Estates;;;;;;;;;x;;
opinion_held_divination;Held divination;Blót tenu;Hat Blót veranstaltet;;Mancha Realizada;;;;;;;;;x;;
opinion_hellenic_state_religion;Established a Hellenic state religion;Established a Hellenic state religion;Established a Hellenic state religion;;Established a Hellenic state religion;;;;;;;;;;;
opinion_helpful_friend;Helpful Friend;Helpful Friend;Helpful Friend;;Helpful Friend;;;;;;;;;x;;
opinion_honorary_title;Honored Me;M'a honoré;Geehrt Mich;;Honored Me;;;;;;;;;x;;
opinion_ignored_law;Rejected proposed law;Proposition de loi rejetée;Lehnte Gesetz ab;;Rejected proposed law;;;;;;;;;x;;
opinion_ignored_succession_law;Rejected Succession Law Change;Changement de la loi de succession rejeté;Lehnte Erbrechtsänderung ab;;Rejected Succession Law Change;;;;;;;;;x;;
opinion_increased_authority2;Increased Crown Authority;Autorité royale accrue;Erhöhte Autorität der Krone;;Autoridad de la Corona aumentada;;;;;;;;;x;;
opinion_increased_authority_ai;Increased Crown Authority;Autorité royale accrue;Erhöhte Autorität der Krone;;Autoridad de la Corona aumentada;;;;;;;;;x;;
opinion_increased_authority_ai2;Increased Crown Authority;Autorité royale accrue;Erhöhte Autorität der Krone;;Autoridad de la Corona aumentada;;;;;;;;;x;;
opinion_independent;Broke Vassal Contract;Casser le serment vassalique;Vasallen-Vertrag gebrochen;;Broke Vassal Contract;;;;;;;;;x;;
opinion_in_law;In-Law;Belle famille;Schwieger;;In-Law;;;;;;;x;;;;
opinion_job_security_concerns;Council Job Change;Changement de poste au Conseil;Ratsjob-Änderung;;Council Job Change;;;;;;;x;;;;
opinion_kidnapped_kin;Kidnapped a Relative;Kidnapped a Relative;Kidnapped a Relative;;Kidnapped a Relative;;;;;;;;;x;;
opinion_kidnapper;Kidnapped Me;Kidnapped Me;Kidnapped Me;;Kidnapped Me;;;;;;;;;x;;
opinion_known_virtue;Virtuous;Virtuous;Virtuous;;Virtuous;;;;;;;;;x;;
opinion_mother;Mother;Mère;Mutter;;Mother;;;;;;;;;x;;
opinion_nephew;Nephew;Neveu;Neffe;;Nephew;;;;;;;;;x;;
opinion_niece;Niece;Nièce;Nichte;;Niece;;;;;;;;;x;;
opinion_nominated_vestalis;Nominated a Vestalis;Nominated a Vestalis;Nominated a Vestalis;;Nominated a Vestalis;;;;;;;;;;;
opinion_not_defending_me;Refused to defend me;A refusé de m'aider;Lehnte ab, mir zu helfen;;A refusé de m'aider;;;;;;;x;;;;
opinion_no_forced_hellenic_state_religion;Did not enforce a Hellenic state religion;Did not enforce a Hellenic state religion;Did not enforce a Hellenic state religion;;Did not enforce a Hellenic state religion;;;;;;;;;;;
opinion_no_hellenic_state_religion;Did not establish a Hellenic state religion;Did not establish a Hellenic state religion;Did not establish a Hellenic state religion;;Did not establish a Hellenic state religion;;;;;;;;;;;
opinion_opposed_in_meeting;Opposed me in a vote;S'est opposé à moi dans un vote;Opposed me in a vote;;Opposed me in a vote;;;;;;;;;x;;
opinion_outraged;Outraged;Outragé;Empört;;Outraged;;;;;;;x;;;;
opinion_pleased;Pleased with Rewards;Satisfait de ses récompenses;Zufrieden mit der Belohnung;;Pleased with Rewards;;;;;;;;;x;;
opinion_plot_help;Diplomatic Overtures;Ouvertures diplomatiques;Diplomatische Ouverturen;;Diplomatic Overtures;;;;;;;;;x;;
opinion_prisoner_died;Death of Prisoner;Mort du Prisonnier;Tod eines Gefangeners;;Death of Prisoner;;;;;;;;;x;;
opinion_recent_civil_war;Recent Civil War;Guerre civile récente;Kürzlicher Bügerkrieg;;Recent Civil War;;;;;;;;;x;;
opinion_refused_convert;Refused to Convert;A refusé de se convertir;Bekehrung verweigert;;Refused to Convert;;;;;;;;x;;;
opinion_refused_divination;Refused to Give Offering for divination;Refus de donner une offrande au blót;hat sich geweigert, ein Opfer für Blót darzubringen;;Se negó a dar Ofrenda para la Mancha;;;;;;;;;x;;
opinion_refused_legit_request;Refused Legitimize Request;Refused Legitimize Request;Refused Legitimize Request;;Refused Legitimize Request;;;;;;;;;x;;
opinion_rejected_hellenic_state_religion;Rejected the Hellenic state religion;Rejected the Hellenic state religion;Rejected the Hellenic state religion;;Rejected the Hellenic state religion;;;;;;;;;;;
opinion_revoke_minor_title;Revoked one of my minor titles;Revoked one of my minor titles;Revoked one of my minor titles;;Revoked one of my minor titles;;;;;;;;;x;;
opinion_settled_jews;Settled Jews;Juifs installés;Niedergelassene Juden;;Settled Jews;;;;;;;;;x;;
opinion_sibling;Sibling;Enfant;Geschwister;;Sibling;;;;;;;;;x;;
opinion_stopped_my_war;Stopped my War;Stopped my War;Stopped my War;;Stopped my War;;;;;;;;;x;;
opinion_succ_law_change;Upset by Succession Law Change;Inquiétude face à la nouvelle loi de succession;Aufgebracht durch Nachfolgerechtsänderung;;Molesto por el cambio en la ley de sucesión;;;;;;;;;x;;
opinion_supported_in_meeting;Supported me in a vote;M'a soutenu dans un vote;Supported me in a vote;;Supported me in a vote;;;;;;;;;x;;
opinion_tailteann_athlete;Best athlete in the land;Gagnant du Grand Tournoi;Gewinner des großen Turniers;;Ganador del Gran Torneo;;;;;;;;;x;;
opinion_tailteann_craftsman;Best craftsman in the land;Troisième du Grand Tournoi;Dritter Platz im großen Turnier;;Tercer puesto en el Gran Torneo;;;;;;;;;x;;
opinion_tailteann_fighter;Best Fighter in the land;Deuxième du Grand Tournoi;Zweiter Platz im großen Turnier;;Segundo puesto en el Gran Torneo;;;;;;;;;x;;
opinion_tailteann_participant;Held Grand Aonach Tailteann;Organisateur du Grand Tournoi;Hat ein großes Turnier abgehalten;;El Gran Torneo se ha celebrado;;;;;;;;;x;;
opinion_tolerant;Religious Tolerance;Religious Tolerance;Religious Tolerance;;Religious Tolerance;;;;;;;;;x;;
opinion_tolerant_muslims;Tolerant to Muslims;Tolerant to Muslims;Tolerant to Muslims;;Tolerant to Muslims;;;;;;;;;x;;
opinion_tried_to_frame_me;Tried to Frame Me;Tried to Frame Me;Tried to Frame Me;;Tried to Frame Me;;;;;;;;;x;;
opinion_tried_to_trick_me;Tried to Trick Me!;Tried to Trick Me!;Tried to Trick Me!;;Tried to Trick Me!;;;;;;;;;;;
opinion_uncle;Uncle;Oncle;Onkel;;Uncle;;;;;;;;;x;;
opinion_uncovered_plot;Exposed a Plot;Exposed a Plot;Exposed a Plot;;Exposed a Plot;;;;;;;;;x;;
opinion_unhelpful_friend;Unhelpful Friend;Unhelpful Friend;Unhelpful Friend;;Unhelpful Friend;;;;;;;;;x;;
opinion_unmasked_betrayer;Unmasked a Betrayer;Unmasked a Betrayer;Unmasked a Betrayer;;Unmasked a Betrayer;;;;;;;;;;;
opinion_unmasked_traitor;Unmasked a Traitor;Unmasked a Traitor;Unmasked a Traitor;;Unmasked a Traitor;;;;;;;;;x;;
opposed_me_at_faction_meeting;Spoke ill of me;Parler de moi en mal;Spoke ill of me;;Spoke ill of me;;;;;;;x;;;;
overextended_republic;Overextended Republic;Overextended Republic;Overextended Republic;;Overextended Republic;;;;;;;;;;;
overextended_republic_desc;This republic has cities well outside its effective administration range.;This republic has cities well outside its effective administration range.;This republic has cities well outside its effective administration range.;;This republic has cities well outside its effective administration range.;;;;;;;;;;;
pagan_economy;Unreformed Pagan Economy;Unreformed Pagan Economy;Unreformed Pagan Economy;;Unreformed Pagan Economy;;;;;;;;;;;
papal_champion;Papal Champion;Papal Champion;Papal Champion;;Papal Champion;;;;;;;;;;;
peasant_obstructionism;Peasant Obstructionism;Obscurantisme Paysan;Bauer Obstruktionismus;;Peasant Obstructionism;;;;;;;x;;;;
persepolis_gate;Gate of all nations.;Gate of all nations.;Gate of all nations.;;Gate of all nations.;;;;;;;;;x;;
persepolis_irrigation;Extensive irrigation system.;Extensive irrigation system.;Extensive irrigation system.;;Extensive irrigation system.;;;;;;;;;x;;
persepolis_library;Library of Persepolis.;Library of Persepolis.;Library of Persepolis.;;Library of Persepolis.;;;;;;;;;x;;
placeholder;Placeholder;Espace réservé;Platzhalter;;Placeholder;;;;;;;x;;;;
placeholder_desc;This trait is here to allow characters at war on game start to raise their levies. It will go away soon.;Ce trait est ici pour permettre aux personnages en guerre au début du jeu de lever leurs troupes. Il partira bientôt;This trait is here to allow characters at war on game start to raise their levies. It will go away soon.;;This trait is here to allow characters at war on game start to raise their levies. It will go away soon.;;;;;;;x;;;;
planning_grand_banquet;Planning a Grand Banquet;Planning a Grand Banquet;Planning a Grand Banquet;;Planning a Grand Banquet;;;;;;;;;;;
planning_grand_banquet_desc;This character is planning a Grand Banquet that will impress friends and foe alike.;This character is planning a Grand Banquet that will impress friends and foe alike.;This character is planning a Grand Banquet that will impress friends and foe alike.;;This character is planning a Grand Banquet that will impress friends and foe alike.;;;;;;;;;;;
plan_passover_mod;Holding Passover;Holding Passover;Holding Passover;;Holding Passover;;;;;;;;;x;;
