#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000182000.a;Accept;Accepter;Akzeptiert;;Accept;;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1000182400;We must remain true to [Root.Liege.GetTitledFirstName];Nous devons rester féaulx à [Root.Liege.GetTitledFirstName];We must remain true to [Root.Liege.GetTitledFirstName];;We must remain true to [Root.Liege.GetTitledFirstName];;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1000182405;No, I must support [Root.Liege.GetTitledFirstName];Non, je dois soutenir [Root.Liege.GetTitledFirstName];No, I must support [Root.Liege.GetTitledFirstName];;No, I must support [Root.Liege.GetTitledFirstName];;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1000182406;We must remain true to [Root.Liege.GetTitledFirstName];Nous devons rester féaulx à [Root.Liege.GetTitledFirstName];We must remain true to [Root.Liege.GetTitledFirstName];;We must remain true to [Root.Liege.GetTitledFirstName];;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1000182411;No, I must support [Root.Liege.GetTitledFirstName];Non, je dois soutenir [Root.Liege.GetTitledFirstName];No, I must support [Root.Liege.GetTitledFirstName];;No, I must support [Root.Liege.GetTitledFirstName];;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1000182412;We must remain true to [Root.Liege.GetTitledFirstName];Nous devons rester féaulx à [Root.Liege.GetTitledFirstName];We must remain true to [Root.Liege.GetTitledFirstName];;We must remain true to [Root.Liege.GetTitledFirstName];;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1000182417;No, I must support [Root.Liege.GetTitledFirstName];Non, je dois soutenir [Root.Liege.GetTitledFirstName];No, I must support [Root.Liege.GetTitledFirstName];;No, I must support [Root.Liege.GetTitledFirstName];;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1000182419;They shall have the full honor of our victory;Ils auront l'honneur de notre victoire complète;They shall have the full honor of our victory;;They shall have the full honor of our victory;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1000182428;[From.GetFirstName] is no true Emperor;[From.GetFirstName] n'est point le véritable Empereur;[From.GetFirstName] ist nicht der wahre König!;;[From.GetFirstName] is no true Emperor;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1000182431;I refuse to set foot in that pompous windbag's castle;Je refuse de mettre un pied dans ce castel de pompeuses baudruches.;Ich weigere mich, je einen Fuß in jenes pompösen Windbeutels Schloss zu setzen;;I refuse to set foot in that pompous windbag's castle;;;;;;;;x;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1000182437;Never mind...;Peu importe ...;Geschweige denn...;;Never mind...;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1000182438;A moderate estate;Un domaine moyen;Einen mäßigen Anwesen;;A moderate estate;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1000182439;Let [From.GetHerHim] keep it;Laisser [From.GetHerHim] le garder;Lass [From.GetHerHim] es behalten;;Let [From.GetHerHim] keep it;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1000182440;Eh, never mind;Eh, peu importe;Eh, never mind;;Eh, never mind;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1000182566;Curse these demon-worshippers!;Peste soit de ces adorateurs du démon !;Curse these demon-worshippers!;;Curse these demon-worshippers!;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1000182570;More barbaric miscreants to be slaughtered...;Plus de mécréants barbares à massacrer...;More barbaric miscreants to be slaughtered...;;More barbaric miscreants to be slaughtered...;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1000182573;I shall not allow such zealots on my land;Je ne tolèreroi point de tels zélotes sur mes terres;I shall not allow such zealots on my land;;I shall not allow such zealots on my land;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1000182575;I can still have a son.;Je puis toujours avoir un fils.;I can still have a son.;;I can still have a son.;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1000182577;The [Root.PrimaryTitle.GetFullName] shall never fall from lance to spindle!;Le [Root.PrimaryTitle.GetFullName] ne passera jamais de la lance au fuseau !;The [Root.PrimaryTitle.GetFullName] shall never fall from lance to spindle!;;The [Root.PrimaryTitle.GetFullName] shall never fall from lance to spindle!;;;;x;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1000182579;It's not needed;Ce n'est point nécessaire;It's not needed;;It's not needed;;;;x;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1000182580;Why should I?;Pourquoi devrois-je ?;Why should I?;;Why should I?;;;;x;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1000182583;My faithful champion will represent me;Mon loyal champion me représentera;My faithful champion will represent me;;My faithful champion will represent me;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1000182588;A discrete celebration will suffice;Une célébration discrète devroit suffire;A discrete celebration will suffice;;A discrete celebration will suffice;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1000182599;Let them talk...;Laissez-les parler...;Let them talk...;;Let them talk...;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1000182608;Nothing good could come of this.;Cela ne donnera rien de bon.;Nothing good could come of this.;;Nothing good could come of this.;;;;x;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1000182609;Nothing good could come of this.;Cela ne donnera rien de bon.;Nothing good could come of this.;;Nothing good could come of this.;;;;x;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1000182611;...accompany me to see the musicians and singers.;... accompagnez-moi voir les musiciens et les chanteurs.;...accompany me to see the musicians and singers.;;...accompany me to see the musicians and singers.;;;x;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1000182613;...but was knocked off my horse.;... mais je fus désarçonné de mon cheval.;...but was knocked off my horse.;;...but was knocked off my horse.;;;;x;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1000182614;...dancing, but I stepped on her foot!;... danser, mais j'ai marché sur son pied !;...dancing, but I stepped on her foot!;;...dancing, but I stepped on her foot!;;;;x;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1000182615;...couldn't hit the target myself.;... je ne pouvois point toucher la cible moi-mesme.;...couldn't hit the target myself.;;...couldn't hit the target myself.;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1000182617;I'll leave my bedroom door ajar...;Je vais laisser la porte de ma chambre entrouverte...;I'll leave my bedroom door ajar...;;I'll leave my bedroom door ajar...;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1000182618;Maybe I should try and know him better before judging.;Peult-estre devrois-je essayer de mieulx le connaistre avant de juger.;Maybe I should try and know him better before judging.;;Maybe I should try and know him better before judging.;;;;x;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1000182620;...she's lucky I won't speak to her father!;... elle a de l'heur que je n'en toucheroi mot à son père !;...she's lucky I won't speak to her father!;;...she's lucky I won't speak to her father!;;;;x;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1000182621;I don't think that's a good idea.;Je ne songe point que ce soit une bonne idée.;I don't think that's a good idea.;;I don't think that's a good idea.;;;;x;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1000182625;You...you can't friend zone a woman!;Vous... Vous ne pouvez point rejeter une femme et lui demander de rester amis !;You...you can't friend zone a woman!;;You...you can't friend zone a woman!;;;;x;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1000182648;And so they crumble;Et c'est ainsi qu'ils s'écroulèrent;And so they crumble;;And so they crumble;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1000182684;No, I remain faithful to [Root.Liege.PrimaryTitle.GetName];Non, je reste féal au [Root.Liege.PrimaryTitle.GetName];No, I remain faithful to [Root.Liege.PrimaryTitle.GetName];;No, I remain faithful to [Root.Liege.PrimaryTitle.GetName];;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1000188001;Let volunteers join the Holy Father;Permettons aulx volontaires de rejoindre le Saint-Père;Lassen wir Freiwilligen beitreten den Heiligen Vater;;Dejamos que los voluntarios se unen al Santo Padre;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1000188002;Let volunteers join the Holy Father;Permettons aulx volontaires de rejoindre le Saint-Père;Lassen wir Freiwilligen beitreten den Heiligen Vater;;Dejamos que los voluntarios se unen al Santo Padre;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1007000;Wait for a better opportunity...;Attendre une meilleure opportunité ...;Warte auf eine bessere Gelegenheit;;Wait for a better opportunity...;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1007001;I do not give in to threats;Je ne cède point aulx menaces;Ich gebe Drohungen nicht nach;;I do not give in to threats;;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1007002;The punishment for treason is death!;Le chastiment pour trahison est la mort !;Die Strafe für den Verrat ist Tod!;;The punishment for treason is death!;;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1007010;Wait for a better opportunity;Attendre une meilleure opportunité;Warte für eine bessere Zeit möglichkeit;;Wait for a better opportunity;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1007020;Wait for a better opportunity;Attendons une meilleure opportunité.;Wait for a better opportunity;;Wait for a better opportunity;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1007027;Off with [From.GetHerHis] head!;Tranchez-lui la teste !;Off with [From.GetHerHis] head!;;Off with [From.GetHerHis] head!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1007030;Wait for a better opportunity;Attendons une meilleure opportunité.;Wait for a better opportunity;;Wait for a better opportunity;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1007040;Wait for a better opportunity;Attendons une meilleure opportunité.;Wait for a better opportunity;;Wait for a better opportunity;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1007050;Wait for a better opportunity;Attendons une meilleure opportunité;Wait for a better opportunity;;Wait for a better opportunity;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1007060;Wait for a better opportunity;Attendons une meilleure opportunité;Wait for a better opportunity;;Wait for a better opportunity;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1007070;Wait for a better opportunity;Attendons une meilleure opportunité;Wait for a better opportunity;;Wait for a better opportunity;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1008901;Request a fief for my brother;Demander un fief pour mon frère;Request a fief for my brother;;Request a fief for my brother;;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1061001;I would rather die!;Plutost mourir !;Ich würde lieber sterben!;;I would rather die!;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1100000;No, [From.GetSheHe] is on [From.GetHerHis] own.;Non, [From.GetSheHe] est tout seul.;Nein, [From.GetSheHe] wird alleine stehen;;No, [From.GetSheHe] is on [From.GetHerHis] own.;;;;;;;;x;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1100001;No, the glory will be mine alone.;Non, la gloire ne sera qu'à moi.;Nein, der Ruhm wird allein mein sein;;No, the glory will be mine alone.;;;;;;;;x;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1200000;A waste of time and money;Une perte de temps et d'argent;Eine Verschwendung von Zeit und Geld;;A waste of time and money;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1200001;I accepted their gifts but gave only vague promises;J'ai accepté leurs dons, mais n'ai accordé que de vagues promesses;Ich akzeptierte ihre Geschenke aber gab nur vage Versprechungen;;I accepted their gifts but gave only vague promises;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1200002;Allah Akbar;Allah Akbar;Allah Akbar;;Allah Akbar;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB18720;I would never give away my land;Je ne donneroi jamais mes terres;Ich würde niemals mein Land weggeben;;Nunca daré una de mis tierras;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB18721;You have my blessing;Vous avez ma bénédiction;Ihr habt meinen Segen;;Tienes mi bendición;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB18722;I will not permit any ceding of land;Je ne permettrai nulle cession de terre;Ich werde keine Landabtretung gestatten;;No permitiré la cesión de ninguna tierra;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1900500;It can wait a little longer;Je puis attendre encor un peu.;It can wait a little longer;;It can wait a little longer;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1900503;I plan to rally support for [Root.Liege.GetTitledFirstName];Je quiers à rassembler du soutien pour [Root.Liege.GetTitledFirstName];I plan to rally support for [Root.Liege.GetTitledFirstName];;I plan to rally support for [Root.Liege.GetTitledFirstName];;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1900504;We shall present our demands to [Root.Liege.GetTitledFirstName];Nous présenterons nos exigences à [Root.Liege.GetTitledFirstName];We shall present our demands to [Root.Liege.GetTitledFirstName];;We shall present our demands to [Root.Liege.GetTitledFirstName];;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1900506;[Root.Liege.GetSheHeCap] will regret this...;[Root.Liege.GetSheHeCap] le regrettera...;[Root.Liege.GetSheHeCap] will regret this...;;[Root.Liege.GetSheHeCap] will regret this...;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1900508;[Root.Liege.GetSheHeCap] will regret this...;[Root.Liege.GetSheHeCap] le regrettera...;[Root.Liege.GetSheHeCap] will regret this...;;[Root.Liege.GetSheHeCap] will regret this...;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1900510;[Root.Liege.GetSheHeCap] will regret this...;[Root.Liege.GetSheHeCap] le regrettera...;[Root.Liege.GetSheHeCap] will regret this...;;[Root.Liege.GetSheHeCap] will regret this...;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1900512;[Root.Liege.GetSheHeCap] will regret this...;[Root.Liege.GetSheHeCap] le regrettera...;[Root.Liege.GetSheHeCap] will regret this...;;[Root.Liege.GetSheHeCap] will regret this...;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1900514;[Root.Liege.GetSheHeCap] will regret this...;[Root.Liege.GetSheHeCap] le regrettera...;[Root.Liege.GetSheHeCap] will regret this...;;[Root.Liege.GetSheHeCap] will regret this...;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"EVTOPTB1900600;Ask the faction for 'membership dues';""Demander des """"cotisations"""" aulx membres"";Ask the faction for 'membership dues';;Ask the faction for 'membership dues';;;;;;;;;x",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1900601;I will propose financial aid to the crown;Je vais proposer une aide financière à la Couronne;I will propose financial aid to the crown;;I will propose financial aid to the crown;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1900604;... reduce the oppressive taxation;... adoucira l'imposition opressante;... reduce the oppressive taxation;;... reduce the oppressive taxation;;;;;;;;x;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1900710;... the proposal failed;... la proposition fut repoussée;... the proposal failed;;... the proposal failed;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1900722;... the proposal failed;... la proposition fut repoussée;... the proposal failed;;... the proposal failed;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1900725;... the proposal failed;... la proposition fut repoussée;... the proposal failed;;... the proposal failed;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1900737;... I lost the vote and was removed from power;... je perdis le vote et fus chassé de ma position de pouvoir;... I lost the vote and was removed from power;;... I lost the vote and was removed from power;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1900740;... the proposal failed;... la proposition fut repoussée;... the proposal failed;;... the proposal failed;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1900743;... the proposal failed;... la proposition fut repoussée;... the proposal failed;;... the proposal failed;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1900746;... the proposal failed;... la proposition fut repoussée;... the proposal failed;;... the proposal failed;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1900749;... the proposal failed;... la proposition fut repoussée;... the proposal failed;;... the proposal failed;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1900752;... the proposal failed;... la proposition fut repoussée;... the proposal failed;;... the proposal failed;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1900800;Step down voluntarily;Abdiquer volontairement;Step down voluntarily;;Step down voluntarily;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1900801;... I easily defeated the upstart challengers;... j'ai vaincu facilement les quelques prétendants;... I easily defeated the upstart challengers;;... I easily defeated the upstart challengers;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1900900;No, [From.GetTitledFirstName] has my support;Non, [From.GetTitledFirstName] a mon soutien.;No, [From.GetTitledFirstName] has my support;;No, [From.GetTitledFirstName] has my support;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1900901;No, this proposal is fueled by greed;Non, cette proposition est motivée par la cupidité;No, this proposal is fueled by greed;;No, this proposal is fueled by greed;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1900902;No, [Root.Liege.GetTitledFirstName] is rich enough;Non, [Root.Liege.GetTitledFirstName] est bien assez riche;No, [Root.Liege.GetTitledFirstName] is rich enough;;No, [Root.Liege.GetTitledFirstName] is rich enough;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1900903;No, we should not tie our fortunes to the crown;Non, nous ne lierons point nos destins à celui de la Couronne.;No, we should not tie our fortunes to the crown;;No, we should not tie our fortunes to the crown;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1900904;No, this is too drastic an action;Non, ceci est une action trop radicale;No, this is too drastic an action;;No, this is too drastic an action;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1900905;No, the laws should stay as they are;Non, les lois devroient rester telles qu'elle sont.;No, the laws should stay as they are;;No, the laws should stay as they are;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1900906;No, the laws should stay as they are;Non, les lois devroient rester telles qu'elle sont.;No, the laws should stay as they are;;No, the laws should stay as they are;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1900907;No, the laws should stay as they are;Non, les lois devroient rester telles qu'elle sont.;No, the laws should stay as they are;;No, the laws should stay as they are;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1900908;No, the laws should stay as they are;Non, les lois devroient rester telles qu'elle sont.;No, the laws should stay as they are;;No, the laws should stay as they are;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1900909;No, the laws should stay as they are;Non, les lois devroient rester telles qu'elle sont.;No, the laws should stay as they are;;No, the laws should stay as they are;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB200000;That lifestyle is not for me;Ce mode de vie n'est point pour moi;Diese Lebensweise ist nichts für mich;;That lifestyle is not for me;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB20170;It is of no concern;C'est sans intérest;Das ist nicht mein Problem;;It is of no concern;;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB210021;I will not be blackmailed;Je ne vais point céder au chantage;I will not be blackmailed;;I will not be blackmailed;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB210023;Oh well, it was worth a try;Morbleu, cela valoit le coup d'essayer;Oh well, it was worth a try;;Oh well, it was worth a try;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB220002;This was a bad idea;C'estoit une mauvaise idée.;Das war eine schlechte Idee;;This was a bad idea;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB37501;I told [From.GetHerHim] I could not afford it...;Je lui ai dit que je ne pouvois point me le permettre...;Ich sagte [From.GetHerHim] das ich es nicht gewähren könnte...;;I told [From.GetHerHim] I could not afford it...;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB38001;They will have their 125 gold;Ils auront leur 125 talons d'or;Sie werden ihre 125 Gold bekommen.;;They will have their 125 gold;;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB38002;I do not have the full amount, but I will pay the interest;Je n'ai point la totalité, mais je vais payer les intérests;Weil ich die volle Summe momentan nicht habe, werde ich die Zinsen bezahlen.;;I do not have the full amount, but I will pay the interest;;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB400001;Ignore;Ignorer;Ablehnen;;Ignorar;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB400002;Ignore;Ignorer;Ablehnen;;Ignorar;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB400003;Ignore;Ignorer;Ablehnen;;Ignorar;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB400004;The proposal was rejected;La proposition a été rejetée;Der Vorschlag wurde abgelehnt.;;The proposal was rejected;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB450;Avoid [Root.Liege.GetHerHim];Eviter [Root.Liege.GetHerHim];Vermeide [Root.Liege.GetHerHim];;Avoid [Root.Liege.GetHerHim];;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB452;Dissuade [From.GetHerHim].;Dissuadez-le.;Es ihm ausreden;;Disuádele;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB50000;Freedom is worth any risk;La Liberté vault n'importe quel risque;Freiheit ist jedes Risiko wert!;;Freedom is worth any risk;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB50901;Let [From.GetHerHim] rot;Qu'on [From.GetHerHim] laisse pourrir;Let [From.GetHerHim] rot;;Let [From.GetHerHim] rot;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB55001;It is a passing fancy;C'est une lubie;Es ist eine vorübergehende Fantasie;;It is a passing fancy;;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB64200;But all the other girls!;Mais toutes les aultres pucelles !;Aber all die anderen Mädchen!;;But all the other girls!;;;;;;;;x;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB710004;Tell them to move on;Dites-leur de partir;Sollen sie weiterziehen;;Tell them to move on;;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB710005;Never!;Jamais !;Niemals!;;Never!;;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB73200;Best not to annoy [Root.Liege.GetHerHim];Il seroit mieulx de ne point l'ennuyer;Am besten [Root.Liege.GetHerHim] nicht ärgern;;Best not to annoy [Root.Liege.GetHerHim];;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB900000;I became a Flamboyant Schemer;Je suis devenu un Intrigant Flamboyant.;Ich wurde ein Unnachahmlicher Ränkeschmied;;I became a Flamboyant Schemer;;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB900002;[From.GetSheHeCap] became a Flamboyant Schemer;[From.GetSheHeCap] est devenu un Intrigant Flamboyant.;[From.GetSheHeCap] wurde ein Unnachahmlicher Ränkeschmied;;[From.GetSheHeCap] became a Flamboyant Schemer;;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB90009008;Macedonia will be more than enough;La Macédoine sera plus qu'assez;Macedonia will be more than enough;;Macedonia will be more than enough;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB90009009;They will never take our freedom!! Hopefully;Ils ne prendront jamais notre liberté !! Espérons-le;They will never take our freedom!! Hopefully;;They will never take our freedom!! Hopefully;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB90009018;We shall bow to none!;Nous ne nous inclineront devant personne !;We shall bow to none!;;We shall bow to none!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTBMIL1;Erm…I've changed my mind;Hum... J'ai changé d'avis;Erm…I've changed my mind;;Erm…I've changed my mind;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB_SOA_1209;More fanatics for our blades!;Des soldats mystiques ? Pouah !;Mystische Soldaten? Pah!;;¿Soldados místicos? ¡Bah!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
